    |   Population Average    |             Best Individual              |
---- ------------------------- ------------------------------------------ ----------
 Gen   Length          Fitness   Length          Fitness      OOB Fitness  Time Left
7345    55.91      2.08658e+10       99       0.00993457              N/A      3.66s 48
7346    53.70      1.93692e+10       99       0.00993457              N/A      2.39s 48
7347    55.57          36435.5       99       0.00993457              N/A      1.68s 48
7348    52.08        7.058e+13       99       0.00993457              N/A      0.81s 48
7349    55.20      1.92705e+10       99       0.00993457              N/A      0.00s 48
7350    53.69          5285.21       99       0.00993457              N/A     47.88s 48
7351    53.64      1.92756e+10       99       0.00993457              N/A     42.98s 48
7352    57.29      1.92757e+10       99       0.00993457              N/A     42.88s 48
7353    54.19             3978       99       0.00993457              N/A     35.66s 48
7354    54.44          99.9636       99       0.00993457              N/A     40.52s 48
7355    55.66           9254.4       99       0.00993457              N/A     34.81s 48
7356    53.52      7.05592e+13       99       0.00993457              N/A     35.42s 48
7357    54.28          1599.67       99       0.00993457              N/A     39.72s 48
7358    58.35      1.92705e+10       99       0.00993457              N/A     33.27s 48
7359    56.42      1.00692e+07       99       0.00993457              N/A     43.54s 48
7360    55.67          65304.5       99       0.00993457              N/A     28.63s 48
7361    53.49           2740.8       99       0.00993457              N/A     30.17s 48
7362    53.02          9779.03       99       0.00993457              N/A     31.86s 48
7363    52.90      3.77758e+10       99       0.00993457              N/A     30.50s 48
7364    53.62          12418.6       99       0.00993457              N/A     26.41s 48
7365    56.26          24101.6       99       0.00993457              N/A     30.36s 48
7366    55.30          29.5253       99       0.00993457              N/A     28.64s 48
7367    55.47      1.92753e+10       99       0.00993457              N/A     29.46s 48
7368    52.88      5.03418e+06       99       0.00993457              N/A     23.21s 48
7369    52.88          56839.8       99       0.00993457              N/A     24.38s 48
7370    52.56      1.10026e+07       99       0.00993457              N/A     29.07s 48
7371    54.26      1.84166e+10       99       0.00993457              N/A     22.82s 48
7372    53.51      1.31423e+06       99       0.00993457              N/A     24.33s 48
7373    53.46          2729.51       99       0.00993457              N/A     21.43s 48
7374    51.93      1.28432e+09       99       0.00993457              N/A     20.20s 48
7375    53.43      1.96223e+07       99       0.00993457              N/A     22.17s 48
7376    53.80      1.99567e+10       99       0.00993457              N/A     20.15s 48
7377    52.69      2.24243e+10       99       0.00993457              N/A     19.13s 48
7378    56.21      1.84216e+10       99       0.00993457              N/A     17.13s 48
7379    57.34      1.93642e+10       99       0.00993457              N/A     15.73s 48
7380    55.48      3.91722e+06       99       0.00993457              N/A     13.56s 48
7381    57.10      1.89829e+10       99       0.00993457              N/A     15.14s 48
7382    55.94      4.82439e+06       99       0.00993457              N/A     16.92s 48
7383    53.76      3.83587e+10       99       0.00993457              N/A     14.33s 48
7384    53.66          42183.1       99       0.00993457              N/A     11.63s 48
7385    52.86      5.03857e+06       99       0.00993457              N/A     12.14s 48
7386    55.20          22937.1       99       0.00993457              N/A      9.45s 48
7387    55.65      9.63286e+06       99       0.00993457              N/A     11.41s 48
7388    54.99      1.90934e+10       99       0.00993466              N/A     10.12s 48
7389    52.63          7878.88       99       0.00993466              N/A      7.47s 48
7390    53.62          4192.53       99       0.00993466              N/A      7.75s 48
7391    56.49          2787.25       99       0.00993466              N/A      6.54s 48
7392    56.40          3210.85       99       0.00993466              N/A      6.88s 48
7393    57.10          14558.9       99       0.00993466              N/A      5.01s 48
7394    55.55           175664       99       0.00993466              N/A      3.95s 48
7395    55.00       4.8096e+06       99       0.00993466              N/A      3.57s 48
7396    53.36      9.64056e+06       99       0.00993466              N/A      2.33s 48
7397    53.98      7.80681e+06       99       0.00993466              N/A      1.79s 48
7398    53.08      5.03955e+06       99       0.00993466              N/A      0.92s 48
7399    54.51          4003.28       99       0.00993466              N/A      0.00s 48
7400    53.16          4555.76       99       0.00993466              N/A     54.65s 48
7401    50.26      5.03679e+06       99       0.00993466              N/A     36.07s 48
7402    54.40          28974.5       99       0.00993466              N/A     42.34s 48
7403    53.73       3.7677e+10       99       0.00993466              N/A     31.13s 48
7404    55.06      1.00104e+07       99       0.00993466              N/A     30.28s 48
7405    52.50      3.77707e+10       99       0.00993466              N/A     38.13s 48
7406    52.98          11709.1       99       0.00993466              N/A     34.50s 48
7407    53.12      4.82615e+06       99       0.00993466              N/A     33.74s 48
7408    55.10      6.70805e+06       99       0.00993466              N/A     38.93s 48
7409    54.19      5.05869e+06       99       0.00993466              N/A     35.81s 48
7410    53.29      1.49907e+06       99       0.00993466              N/A     34.27s 48
7411    54.16           220770       99       0.00993466              N/A     26.50s 48
7412    52.34          1749.21       99       0.00993466              N/A     34.10s 48
7413    55.42          7879.07       99       0.00993466              N/A     27.65s 48
7414    56.08      1.07814e+07       99       0.00993458              N/A     28.46s 48
7415    52.11          5684.78       99       0.00993458              N/A     28.17s 48
7416    53.10      3.72091e+10       99       0.00993458              N/A     30.38s 48
7417    52.62      1.84168e+10       99       0.00993458              N/A     30.91s 48
7418    54.98          1339.46       99       0.00993397              N/A     29.44s 48
7419    53.61          4977.82       99       0.00993397              N/A     25.76s 48
7420    53.67      9.88071e+06       99       0.00993392              N/A     28.25s 48
7421    53.10          17658.7       99       0.00993392              N/A     21.89s 48
7422    54.87          48.3464       99       0.00993392              N/A     25.32s 48
7423    55.21       1.9369e+10       99       0.00993392              N/A     20.88s 48
7424    53.59          4163.68       99       0.00993392              N/A     18.00s 48
7425    53.96      1.99525e+10       99       0.00993392              N/A     21.20s 48
7426    54.10      1.31803e+09       99       0.00993392              N/A     19.05s 48
7427    52.88      1.92756e+10       99       0.00993392              N/A     17.85s 48
7428    54.55      2.01043e+07       99       0.00993392              N/A     15.78s 48
7429    57.26        4.911e+06       99       0.00993392              N/A     14.77s 48
7430    53.52      4.92931e+06       99       0.00993392              N/A     18.83s 48
7431    53.88      1.09149e+07       99       0.00993392              N/A     14.20s 48
7432    53.53      4.82283e+06       99       0.00993392              N/A     13.70s 48
7433    53.21      8.24857e+06       99       0.00993392              N/A     14.12s 48
7434    51.73          28090.6       99       0.00993392              N/A      9.65s 48
7435    53.83      1.92753e+10       99       0.00993392              N/A     11.00s 48
