    |   Population Average    |             Best Individual              |
---- ------------------------- ------------------------------------------ ----------
 Gen   Length          Fitness   Length          Fitness      OOB Fitness  Time Left
1331   102.67          0.12157      107       0.00775765              N/A      1.49m
1332   103.20         0.107309      107       0.00775765              N/A      1.55m
1333   102.03         0.293929      107       0.00775765              N/A      1.49m
1334   104.34         0.311165      103       0.00780073              N/A      1.80m
1335   101.67        0.0696812      103       0.00780073              N/A      1.73m
1336   102.35         0.102122      103       0.00780073              N/A      1.31m
1337   101.02        0.0915221      103       0.00780073              N/A      1.29m
1338   101.36         0.252315      103       0.00780073              N/A      1.56m
1339   102.99         0.638524      103       0.00780073              N/A      1.57m
1340   102.52         0.161689      103       0.00780073              N/A      1.36m
1341   103.58         0.114461      115       0.00775765              N/A      1.44m
1342   102.40        0.0849724      107       0.00779849              N/A      1.23m
1343   105.46          1.97094      107       0.00779849              N/A      1.30m
1344   102.47         0.108256      107       0.00779849              N/A      1.32m
1345   101.35        0.0862799      107       0.00779849              N/A      1.39m
1346   104.13         0.296571      107       0.00779849              N/A      1.30m
1347   102.46          4.63259      107       0.00777777              N/A      1.30m
1348   104.14          8.30239      107       0.00779849              N/A      1.31m
1349   104.42         0.343936      103       0.00780073              N/A      1.22m
1350   106.94         0.549005      107       0.00777034              N/A      1.30m
1351   104.83          0.28228      107       0.00777034              N/A      1.26m
1352   103.11         0.358833      107       0.00777034              N/A      1.26m
1353   101.88         0.128487      107       0.00777034              N/A      1.23m
1354   103.88         0.110248      107       0.00777034              N/A      1.31m
1355   101.74         0.328924      107       0.00777034              N/A      1.22m
1356   103.27        0.0806871      107       0.00775765              N/A      1.22m
1357   105.11         0.103982      107       0.00775765              N/A      1.23m
1358   101.35          0.15464      107       0.00775765              N/A      1.22m
1359   103.34         0.145617      107       0.00775765              N/A      1.17m
1360   102.80        0.0756594      107       0.00775765              N/A      1.19m
1361   102.48         0.190086      179       0.00777108              N/A      1.39m
1362   105.94         0.086218      107       0.00777777              N/A      1.31m
1363   104.28         0.218088      221       0.00771821              N/A      1.15m
1364   101.94         0.171157      103       0.00780073              N/A      1.13m
1365   103.05         0.123061      123       0.00777034              N/A      1.21m
1366   104.64         0.097134      103       0.00780073              N/A      1.23m
1367   103.87         0.197099      103       0.00780073              N/A      1.26m
1368   103.61          5.51927      107       0.00777034              N/A      1.16m
1369   104.43         0.161203      107       0.00777034              N/A      1.19m
1370   104.20         0.276621      107       0.00777034              N/A      1.18m
1371   101.71         0.470589      103       0.00780073              N/A      1.14m
1372   104.45         0.184991      103       0.00780073              N/A      1.07m
1373   101.31         0.429076      103       0.00780073              N/A      1.17m
1374   102.48         0.134824      107       0.00775765              N/A      1.07m
1375   102.09         0.213468      107       0.00775765              N/A     57.93s
1376   106.36         0.820129      107       0.00777777              N/A      1.02m
1377   105.41         0.127201      107       0.00777777              N/A      1.01m
1378   102.11          0.14032      107       0.00777777              N/A      1.06m
1379   100.32         0.113165      107       0.00775765              N/A     57.65s
1380   104.39         0.407481      205        0.0077395              N/A      1.09m
1381   103.96          0.19848      107       0.00777777              N/A      1.04m
1382    99.14         0.139273      107       0.00777777              N/A      1.03m
